utc_timestamp,cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead,GB_GBN_price_day_ahead,IE_sem_price_day_ahead,IT_BRNN_price_day_ahead,IT_CNOR_price_day_ahead,IT_CSUD_price_day_ahead,IT_FOGN_price_day_ahead,IT_GR_price_day_ahead,IT_NORD_price_day_ahead,IT_NORD_AT_price_day_ahead,IT_NORD_CH_price_day_ahead,IT_NORD_FR_price_day_ahead,IT_NORD_SI_price_day_ahead,IT_PRGP_price_day_ahead,IT_ROSN_price_day_ahead,IT_SACO_AC_price_day_ahead,IT_SACO_DC_price_day_ahead,IT_SARD_price_day_ahead,IT_SICI_price_day_ahead,IT_SUD_price_day_ahead,NO_1_price_day_ahead,NO_2_price_day_ahead,NO_3_price_day_ahead,NO_4_price_day_ahead,NO_5_price_day_ahead,SE_1_price_day_ahead,SE_2_price_day_ahead,SE_3_price_day_ahead,SE_4_price_day_ahead
2017-03-09T19:00:00Z,2017-03-09T20:00:00+0100,36,,32.32,32.32,81.43,,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,91.53,53.11,53.11,53.11,53.11,91.53,53.11,32.32,32.32,32.32,25.05,32.32,32.32,32.32,32.32,32.32
2017-03-09T20:00:00Z,2017-03-09T21:00:00+0100,31,,32.27,32.27,48,,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,90.69,52.61,52.61,52.61,52.61,90.69,52.61,32.27,32.27,32.27,25,32.27,32.27,32.27,32.27,32.27
2017-03-09T21:00:00Z,2017-03-09T22:00:00+0100,29,,31.11,31.11,41.41,,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,54.74,52.11,52.11,52.11,52.11,54.74,52.11,31.11,31.11,31.11,24,31.11,31.11,31.11,31.11,31.11
2017-03-09T22:00:00Z,2017-03-09T23:00:00+0100,23,,28.82,29.21,41.41,,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,30.2,30.2,29.37,23.96,30.2,29.24,29.24,29.24,29.24
2017-03-09T23:00:00Z,2017-03-10T00:00:00+0100,24,,20.82,20.82,38.94,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,29.71,29.71,29.71,23.83,29.71,28.63,28.63,28.63,28.63
2017-03-10T00:00:00Z,2017-03-10T01:00:00+0100,22,,18.18,18.18,38.95,,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,29.62,29.62,29.62,23.78,29.62,28.04,28.04,28.04,28.04
2017-03-10T01:00:00Z,2017-03-10T02:00:00+0100,19,,12.01,12.01,37.59,,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,29.68,29.68,29.39,23.77,29.68,27.44,27.44,27.44,27.44
2017-03-10T02:00:00Z,2017-03-10T03:00:00+0100,20,,18.09,18.09,35.93,,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,29.66,29.66,29.33,23.76,29.66,27.65,27.65,27.65,27.65
2017-03-10T03:00:00Z,2017-03-10T04:00:00+0100,21,,26.96,26.96,33.29,,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,40.24,29.62,29.62,29.62,23.74,29.62,29.62,29.62,29.62,29.62
2017-03-10T04:00:00Z,2017-03-10T05:00:00+0100,26,,28.59,28.59,30.79,,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,42.21,30.42,30.42,30.42,23.77,30.42,30.42,30.42,30.42,30.42
2017-03-10T05:00:00Z,2017-03-10T06:00:00+0100,32,,31.9,31.9,35.88,,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,48.61,31.89,31.89,31.9,24.92,31.89,31.9,31.9,31.9,31.9
2017-03-10T06:00:00Z,2017-03-10T07:00:00+0100,39,,33.47,33.47,44.13,,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,32.38,32.38,33.47,24.98,32.38,33.47,33.47,33.47,33.47
2017-03-10T07:00:00Z,2017-03-10T08:00:00+0100,41,,33.93,33.93,45.12,,40,58.11,58.11,40,40,58.11,58.11,58.11,58.11,58.11,40,40,58.11,58.11,58.11,40,40,33.2,33.2,33.93,25.03,33.2,33.93,33.93,33.93,33.93
2017-03-10T08:00:00Z,2017-03-10T09:00:00+0100,37,,32.56,32.56,47.5,,21.9,51,51,21.9,21.9,51,51,51,51,51,21.9,21.9,51,51,51,21.9,21.9,32.56,32.56,32.56,25.02,32.56,32.56,32.56,32.56,32.56
2017-03-10T09:00:00Z,2017-03-10T10:00:00+0100,37,,32.43,32.43,50,,18.3,43.74,43.74,18.3,18.3,49.51,49.51,49.51,49.51,49.51,18.3,18.3,43.74,43.74,43.74,18.3,18.3,32.43,32.43,32.43,24.99,32.43,32.43,32.43,32.43,32.43
2017-03-10T10:00:00Z,2017-03-10T11:00:00+0100,35,,32.09,32.09,49,,14.97,43.24,43.24,14.97,14.97,46.48,46.48,46.48,46.48,46.48,14.97,14.97,43.24,43.24,43.24,14.97,14.97,32.09,32.09,32.09,24.97,32.09,32.09,32.09,32.09,32.09
2017-03-10T11:00:00Z,2017-03-10T12:00:00+0100,33,,31.51,31.51,42.39,,14.88,41.63,41.63,14.88,14.88,41.63,41.63,41.63,41.63,41.63,14.88,14.88,41.63,41.63,41.63,14.88,14.88,31.51,31.51,31.51,24.93,31.51,31.51,31.51,31.51,31.51
2017-03-10T12:00:00Z,2017-03-10T13:00:00+0100,30,,31.31,31.31,36.99,,14.88,39.9,39.9,14.88,14.88,39.9,39.9,39.9,39.9,39.9,14.88,14.88,39.9,39.9,39.9,14.88,14.88,31.31,31.31,31.31,24.92,31.31,31.31,31.31,31.31,31.31
2017-03-10T13:00:00Z,2017-03-10T14:00:00+0100,30,,31.26,31.26,35.16,,14.97,41.94,41.94,14.97,14.97,41.94,41.94,41.94,41.94,41.94,14.97,14.97,41.94,41.94,41.94,14.97,14.97,31.26,31.26,31.26,24.9,31.26,31.26,31.26,31.26,31.26
2017-03-10T14:00:00Z,2017-03-10T15:00:00+0100,32,,31.59,31.59,35.04,,28.1,34.97,29.99,28.1,28.1,45.96,45.96,45.96,45.96,45.96,28.1,28.1,29.99,34.97,29.99,28.1,28.1,31.59,31.59,31.59,24.89,31.59,31.59,31.59,31.59,31.59
2017-03-10T15:00:00Z,2017-03-10T16:00:00+0100,36,,32.09,32.09,35,,40,44.99,40,40,40,47.01,47.01,47.01,47.01,47.01,40,40,40,44.99,40,40,40,32.09,32.09,32.09,24.88,32.09,32.09,32.09,32.09,32.09
2017-03-10T16:00:00Z,2017-03-10T17:00:00+0100,43,,33.16,33.16,38.98,,47.17,47.17,47.17,47.17,47.17,50.05,50.05,50.05,50.05,50.05,47.17,47.17,47.17,47.17,47.17,47.17,47.17,33.16,33.16,33.16,24.88,33.16,33.16,33.16,33.16,33.16
2017-03-10T17:00:00Z,2017-03-10T18:00:00+0100,50,,36.63,36.63,50.14,,54,56.48,56.48,54,54,56.48,56.48,56.48,56.48,56.48,54,54,56.48,56.48,56.48,54,54,33.97,33.97,36.63,24.88,33.97,36.63,36.63,36.63,36.63
2017-03-10T18:00:00Z,2017-03-10T19:00:00+0100,52,,33.33,33.33,95.32,,55,57.32,57.32,55,55,57.32,57.32,57.32,57.32,57.32,55,55,57.32,57.32,57.32,55,55,33.33,33.33,33.33,24.83,33.33,33.33,33.33,33.33,33.33
2017-03-10T19:00:00Z,2017-03-10T20:00:00+0100,46,,32.46,32.46,57.9,,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11,32.46,32.46,32.46,24.81,32.46,32.46,32.46,32.46,32.46
2017-03-10T20:00:00Z,2017-03-10T21:00:00+0100,42,,32.34,32.34,35.55,,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,32.34,32.34,32.34,24.81,32.34,32.34,32.34,32.34,32.34
2017-03-10T21:00:00Z,2017-03-10T22:00:00+0100,40,,32.21,32.21,35.05,,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,32.21,32.21,32.21,23.75,32.21,32.21,32.21,32.21,32.21
2017-03-10T22:00:00Z,2017-03-10T23:00:00+0100,36,,31.92,31.92,33.09,,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,31.92,31.92,31.92,23.69,31.92,31.92,31.92,31.92,31.92
2017-03-10T23:00:00Z,2017-03-11T00:00:00+0100,34,,31.16,31.16,38.96,,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,31.16,31.16,31.16,23.16,31.16,31.16,31.16,31.16,31.16
2017-03-11T00:00:00Z,2017-03-11T01:00:00+0100,33,,30.49,30.49,37.97,,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,30.49,30.49,30.49,23.12,30.49,30.49,30.49,30.49,30.49
2017-03-11T01:00:00Z,2017-03-11T02:00:00+0100,31,,30.13,30.13,37.97,,30,30.13,30,30,30,30.13,30.13,30.13,30.13,30.13,30,30,30,30.13,30,30,30,30.13,30.13,30.13,23.11,30.13,30.13,30.13,30.13,30.13
2017-03-11T02:00:00Z,2017-03-11T03:00:00+0100,31,,29.64,29.64,35.44,,29.4,29.64,29.4,29.4,29.4,29.64,29.64,29.64,29.64,29.64,29.4,29.4,29.4,29.64,29.4,29.4,29.4,29.64,29.64,29.64,23.11,29.64,29.64,29.64,29.64,29.64
2017-03-11T03:00:00Z,2017-03-11T04:00:00+0100,33,,29.07,29.07,33.03,,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.34,29.34,29.07,23.11,29.34,29.07,29.07,29.07,29.07
2017-03-11T04:00:00Z,2017-03-11T05:00:00+0100,33,,30,30,31.55,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,23.13,30,30,30,30,30
2017-03-11T05:00:00Z,2017-03-11T06:00:00+0100,32,,31.28,31.28,33.94,,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.01,31.01,31.01,23.16,31.01,31.01,31.01,31.01,31.01
2017-03-11T06:00:00Z,2017-03-11T07:00:00+0100,34,,31.26,31.26,37.98,,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,31.26,31.26,31.26,23.15,31.26,31.26,31.26,31.26,31.26
2017-03-11T07:00:00Z,2017-03-11T08:00:00+0100,36,,31.69,31.69,34.58,,33.35,35,35,33.35,33.35,35,35,35,35,35,33.35,33.35,35,35,35,33.35,33.35,31.69,31.69,31.69,23.2,31.69,31.69,31.69,31.69,31.69
2017-03-11T08:00:00Z,2017-03-11T09:00:00+0100,37,,32.36,32.36,39.92,,24.6,35.05,24.6,24.6,24.6,35.05,35.05,35.05,35.05,35.05,24.6,24.6,24.6,35.05,24.6,24.6,24.6,32.36,32.36,32.36,23.21,32.36,32.36,32.36,32.36,32.36
2017-03-11T09:00:00Z,2017-03-11T10:00:00+0100,34,,32.21,32.21,47.23,,19.34,35.84,19.34,19.34,19.34,39.39,39.39,39.39,39.39,39.39,19.34,19.34,19.34,35.84,19.34,19.34,19.34,32.21,32.21,32.21,23.21,32.21,32.21,32.21,32.21,32.21
2017-03-11T10:00:00Z,2017-03-11T11:00:00+0100,32,,31.41,31.41,47,,16.69,16.69,16.69,16.69,16.69,32.1,32.1,32.1,32.1,32.1,16.69,16.69,16.69,16.69,16.69,16.69,16.69,31.41,31.41,31.41,23.18,31.41,31.41,31.41,31.41,31.41
2017-03-11T11:00:00Z,2017-03-11T12:00:00+0100,30,,31.07,31.07,48,,12.1,12.1,12.1,12.1,12.1,31.07,31.07,31.07,31.07,31.07,12.1,12.1,12.1,12.1,12.1,12.1,12.1,31.07,31.07,31.07,23.14,31.07,31.07,31.07,31.07,31.07
2017-03-11T12:00:00Z,2017-03-11T13:00:00+0100,28,,30.19,30.19,44.92,,11,11,11,11,11,30.19,30.19,30.19,30.19,30.19,11,11,11,11,11,11,11,30.19,30.19,30.19,23.12,30.19,30.19,30.19,30.19,30.19
2017-03-11T13:00:00Z,2017-03-11T14:00:00+0100,29,,29.85,29.85,40.09,,18,18,18,18,18,29.94,29.94,29.94,29.94,29.94,18,18,18,18,18,18,18,29.85,29.85,29.85,23.09,29.85,29.85,29.85,29.85,29.85
2017-03-11T14:00:00Z,2017-03-11T15:00:00+0100,29,,29.98,29.98,35.98,,24.59,24.59,24.59,24.59,24.59,29.98,29.98,29.98,29.98,29.98,24.59,24.59,24.59,24.59,24.59,24.59,24.59,29.98,29.98,29.98,23.09,29.98,29.98,29.98,29.98,29.98
2017-03-11T15:00:00Z,2017-03-11T16:00:00+0100,32,,30.81,30.81,36.68,,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,37.89,30.81,30.81,30.81,23.11,30.81,30.81,30.81,30.81,30.81
2017-03-11T16:00:00Z,2017-03-11T17:00:00+0100,39,,32.68,32.68,35.94,,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,46.53,32.68,32.68,32.68,23.16,32.68,32.68,32.68,32.68,32.68
2017-03-11T17:00:00Z,2017-03-11T18:00:00+0100,45,,33.68,33.68,50.19,,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,33.68,33.68,33.68,23.21,33.68,33.68,33.68,33.68,33.68
2017-03-11T18:00:00Z,2017-03-11T19:00:00+0100,46,,33.01,33.01,99.1,,54.65,55,55,54.65,54.65,55,55,55,55,55,90.69,54.65,55,55,55,90.69,54.65,33.01,33.01,33.01,23.22,33.01,33.01,33.01,33.01,33.01
2017-03-11T19:00:00Z,2017-03-11T20:00:00+0100,41,,31.52,31.52,74.82,,53,53,53,53,53,53,53,53,53,53,90.69,53,53,53,53,90.69,53,31.52,31.52,31.52,23.19,31.52,31.52,31.52,31.52,31.52
2017-03-11T20:00:00Z,2017-03-11T21:00:00+0100,35,,31.23,31.23,38.97,,49.92,49.92,49.92,49.92,49.92,49.92,49.92,49.92,49.92,49.92,79.69,49.92,49.92,49.92,49.92,79.69,49.92,31.23,31.23,31.23,23.17,31.23,31.23,31.23,31.23,31.23
2017-03-11T21:00:00Z,2017-03-11T22:00:00+0100,34,,31.08,31.08,41,,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,31.08,31.08,31.08,23.15,31.08,31.08,31.08,31.08,31.08
2017-03-11T22:00:00Z,2017-03-11T23:00:00+0100,30,,30.05,30.05,39.82,,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,30.05,30.05,30.05,23.1,30.05,30.05,30.05,30.05,30.05
2017-03-11T23:00:00Z,2017-03-12T00:00:00+0100,30,,27.9,28.75,39,,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,29.57,29.57,28.75,23.12,29.57,28.75,28.75,28.75,28.75
2017-03-12T00:00:00Z,2017-03-12T01:00:00+0100,28,,25.4,28.21,41.01,,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,28.36,28.36,28.36,23.07,28.36,28.21,28.21,28.21,28.21
2017-03-12T01:00:00Z,2017-03-12T02:00:00+0100,25,,26.69,26.69,39.09,,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,28.09,28.09,28.09,23.06,28.09,26.69,26.69,26.69,26.69
2017-03-12T02:00:00Z,2017-03-12T03:00:00+0100,24,,26.9,26.9,37.25,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,27.66,27.66,27.66,23.06,27.66,26.9,26.9,26.9,26.9
2017-03-12T03:00:00Z,2017-03-12T04:00:00+0100,25,,26.13,26.13,36,,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,27.87,27.87,27.75,23.07,27.87,26.13,26.13,26.13,26.13
2017-03-12T04:00:00Z,2017-03-12T05:00:00+0100,24,,28.51,28.51,33.59,,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,28.51,28.51,28.51,23.08,28.51,28.51,28.51,28.51,28.51
2017-03-12T05:00:00Z,2017-03-12T06:00:00+0100,24,,28.29,28.29,33.03,,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,28.72,28.72,28.29,23.1,28.72,28.29,28.29,28.29,28.29
2017-03-12T06:00:00Z,2017-03-12T07:00:00+0100,23,,28.75,28.75,35.09,,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,28.75,28.75,28.75,23.06,28.75,28.75,28.75,28.75,28.75
2017-03-12T07:00:00Z,2017-03-12T08:00:00+0100,27,,29.3,29.3,33.51,,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,29.3,29.3,29.3,23.09,29.3,29.3,29.3,29.3,29.3
2017-03-12T08:00:00Z,2017-03-12T09:00:00+0100,24,,29.59,29.59,34.61,,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,29.59,29.59,29.59,23.1,29.59,29.59,29.59,29.59,29.59
2017-03-12T09:00:00Z,2017-03-12T10:00:00+0100,24,,29.7,29.7,45.88,,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,29.7,29.7,29.7,23.11,29.7,29.7,29.7,29.7,29.7
2017-03-12T10:00:00Z,2017-03-12T11:00:00+0100,21,,29.43,29.43,48.61,,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,29.43,29.43,29.43,23.11,29.43,29.43,29.43,29.43,29.43
2017-03-12T11:00:00Z,2017-03-12T12:00:00+0100,20,,29.4,29.4,48,,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,40.59,29.4,29.4,29.4,23.09,29.4,29.4,29.4,29.4,29.4
2017-03-12T12:00:00Z,2017-03-12T13:00:00+0100,14,,28.98,28.98,48.44,,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,28.98,28.98,28.98,23.09,28.98,28.98,28.98,28.98,28.98
2017-03-12T13:00:00Z,2017-03-12T14:00:00+0100,12,,28.92,28.92,38.9,,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,39.13,28.92,28.92,28.92,23.09,28.92,28.92,28.92,28.92,28.92
2017-03-12T14:00:00Z,2017-03-12T15:00:00+0100,18,,28.9,28.9,35.03,,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,28.9,28.9,28.9,23.12,28.9,28.9,28.9,28.9,28.9
2017-03-12T15:00:00Z,2017-03-12T16:00:00+0100,24,,29.19,29.19,34.59,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,29.19,29.19,29.19,23.15,29.19,29.19,29.19,29.19,29.19
2017-03-12T16:00:00Z,2017-03-12T17:00:00+0100,33,,29.7,29.7,36,,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,61.85,51.67,51.67,51.67,51.67,61.85,51.67,29.7,29.7,29.7,23.21,29.7,29.7,29.7,29.7,29.7
2017-03-12T17:00:00Z,2017-03-12T18:00:00+0100,38,,31.15,31.15,40.19,,54,54,54,54,54,54,54,54,54,54,72.69,54,54,54,54,72.69,54,31.15,31.15,31.15,23.26,31.15,31.15,31.15,31.15,31.15
2017-03-12T18:00:00Z,2017-03-12T19:00:00+0100,40,,31.35,31.35,87.43,,55,55,55,55,55,55,55,55,55,55,91.53,55,55,55,55,91.53,55,31.35,31.35,31.35,23.29,31.35,31.35,31.35,31.35,31.35
2017-03-12T19:00:00Z,2017-03-12T20:00:00+0100,37,,30.69,30.69,72.09,,53,53,53,53,53,53,53,53,53,53,91.53,53,53,53,53,91.53,53,30.69,30.69,30.69,23.32,30.69,30.69,30.69,30.69,30.69
2017-03-12T20:00:00Z,2017-03-12T21:00:00+0100,34,,30.62,30.62,43.41,,51,51,51,51,51,51,51,51,51,51,90.69,51,51,51,51,90.69,51,30.62,30.62,30.62,23.34,30.62,30.62,30.62,30.62,30.62
2017-03-12T21:00:00Z,2017-03-12T22:00:00+0100,35,,30.4,30.4,40.84,,46,46,46,46,46,46,46,46,46,46,72.69,46,46,46,46,72.69,46,30.4,30.4,30.4,23.36,30.4,30.4,30.4,30.4,30.4
2017-03-12T22:00:00Z,2017-03-12T23:00:00+0100,31,,29.34,29.34,34.69,,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,52.69,43.5,43.5,43.5,43.5,52.69,43.5,29.62,29.62,29.34,23.31,29.62,29.34,29.34,29.34,29.34
2017-03-12T23:00:00Z,2017-03-13T00:00:00+0100,28,,27.04,27.04,36.96,,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,29.19,29.19,27.48,23.77,29.19,27.04,27.04,27.04,27.04
2017-03-13T00:00:00Z,2017-03-13T01:00:00+0100,28,,26.82,26.82,37.03,,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,28.73,28.73,27.41,23.74,28.73,26.82,26.82,26.82,26.82
2017-03-13T01:00:00Z,2017-03-13T02:00:00+0100,26,,26.9,26.9,36.51,,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,28.86,28.86,27.39,23.72,28.86,26.9,26.9,26.9,26.9
2017-03-13T02:00:00Z,2017-03-13T03:00:00+0100,26,,27.02,27.02,34.99,,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,29.1,29.1,27.69,23.72,29.1,27.69,27.69,27.69,27.69
2017-03-13T03:00:00Z,2017-03-13T04:00:00+0100,27,,27.77,27.77,32.99,,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,29.27,29.27,29.27,23.74,29.27,29.27,29.27,29.27,29.27
2017-03-13T04:00:00Z,2017-03-13T05:00:00+0100,29,,29.64,30.79,31.87,,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,40.68,30.79,30.79,30.79,23.84,30.79,30.79,30.79,30.79,30.79
2017-03-13T05:00:00Z,2017-03-13T06:00:00+0100,41,,33.83,32.68,32.99,,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,31.87,31.87,32.68,24.32,31.87,32.68,32.68,32.68,32.68
2017-03-13T06:00:00Z,2017-03-13T07:00:00+0100,49,,40.01,40.02,41.25,,51,51,51,51,51,51,51,51,51,51,61.54,51,51,51,51,61.54,51,34.02,34.02,37.68,24.42,34.02,37.68,37.68,37.68,40.02
2017-03-13T07:00:00Z,2017-03-13T08:00:00+0100,47,,42.53,42.53,40.35,,51.99,51.99,51.99,51.99,51.99,51.99,51.99,51.99,51.99,51.99,61.57,51.99,51.99,51.99,51.99,61.57,51.99,34.71,34.71,42.53,24.49,34.71,42.53,42.53,42.53,42.53
2017-03-13T08:00:00Z,2017-03-13T09:00:00+0100,42,,40,40,50,,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,34.09,34.09,37.39,24.47,34.09,37.39,37.39,37.39,40
2017-03-13T09:00:00Z,2017-03-13T10:00:00+0100,39,,34.57,34.57,41.93,,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,33.47,33.47,34.39,24.45,33.47,34.39,34.39,34.39,34.57
2017-03-13T10:00:00Z,2017-03-13T11:00:00+0100,38,,32.89,32.89,37.1,,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,32.63,32.63,32.84,24.39,32.63,32.84,32.84,32.84,32.89
2017-03-13T11:00:00Z,2017-03-13T12:00:00+0100,34,,31.97,31.97,36.04,,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,40.49,31.97,31.97,31.97,24.38,31.97,31.97,31.97,31.97,31.97
2017-03-13T12:00:00Z,2017-03-13T13:00:00+0100,33,,32.2,32.2,36.03,,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,31.95,31.95,31.95,24.41,31.95,31.95,31.95,31.95,32.2
2017-03-13T13:00:00Z,2017-03-13T14:00:00+0100,34,,31.7,31.7,36,,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,45.57,31.7,31.7,31.7,24.41,31.7,31.7,31.7,31.7,31.7
2017-03-13T14:00:00Z,2017-03-13T15:00:00+0100,36,,31.78,31.78,36,,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,31.78,31.78,31.78,24.41,31.78,31.78,31.78,31.78,31.78
2017-03-13T15:00:00Z,2017-03-13T16:00:00+0100,40,,35.74,35.74,34.97,,52,52,52,52,52,52,52,52,52,52,52.69,52,52,52,52,52.69,52,31.87,31.87,31.87,24.39,31.87,31.87,31.87,31.87,35.74
2017-03-13T16:00:00Z,2017-03-13T17:00:00+0100,47,,40.82,40.82,50.41,,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,71.53,52.55,52.55,52.55,52.55,71.53,52.55,32.26,32.26,32.26,24.4,32.26,32.26,32.26,32.26,40.82
2017-03-13T17:00:00Z,2017-03-13T18:00:00+0100,52,,48.7,48.7,48.48,,54,54,54,54,54,54,54,54,54,54,91.53,54,54,54,54,91.53,54,32.98,32.98,32.98,24.38,32.98,32.98,32.98,32.98,48.7
2017-03-13T18:00:00Z,2017-03-13T19:00:00+0100,55,,47.75,48.2,89.99,,56.99,56.99,56.99,56.99,56.99,56.99,56.99,56.99,56.99,56.99,91.53,56.99,56.99,56.99,56.99,91.53,56.99,31.96,31.96,31.96,24.37,31.96,31.96,31.96,31.96,48.2
